bound_active_params,evidence_reliable,evidence_warning,is_selected_model,model,n_bound_active,probability,probs_reliable_all_models,round,scenario,seed,selected_model,strategy,tracked_correct_model,truth_in_candidate_family
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,0.9206289797663659,0,7,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,8,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.0669286372656629,1,8,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9330713627343371,1,8,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,9,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.0032322851856139735,1,9,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9967677148143861,1,9,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,10,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,6.813204473632064e-05,1,10,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9999318679552637,1,10,S4a_ambiguity,21,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.33376804731995147,1,1,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.3318576535848114,1,1,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.3343742990952372,1,1,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; irrevers",0,irreversible,0,0.0,0,2,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; irrevers",0,rev-dilute,0,0.4908693246209827,0,2,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J', 'K1_ref']); model probability is NOT reliable evidence.; irrevers",1,rev-pitzer,0,0.5091306753790174,0,2,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,3,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,1,0.8326162275476001,0,3,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,1,0.16738377245239985,0,3,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,4,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,1,0.9731537114245886,0,4,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,1,0.026846288575411388,0,4,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,5,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,1,0.8502935514860106,0,5,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,1,0.14970644851398932,0,5,S4a_ambiguity,22,rev-dilute,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,6,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,1,0.00026998013952179246,0,6,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,0.9997300198604782,0,6,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,7,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,1,0.00023544776977743617,0,7,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,0.9997645522302224,0,7,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,8,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,1,0.00025828193669540366,0,8,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,0.9997417180633046,0,8,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,9,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,1,3.8957059509108006e-06,0,9,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,0.9999961042940492,0,9,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,1,0.0,0,10,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,1,4.218857651314809e-06,0,10,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
K1_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=('K1_ref',), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,0.9999957811423488,0,10,S4a_ambiguity,22,rev-pitzer,F,rev-pitzer,0
,1,,1,irreversible,0,0.3336895549517429,1,1,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.33283409200783065,1,1,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.33347635304042644,1,1,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,1,irreversible,0,0.33688125098036464,1,2,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.32826946348540537,1,2,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.33484928553422993,1,2,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,1,irreversible,0,0.9790646706119949,1,3,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.0116053671039984,1,3,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.009329962284006786,1,3,S4a_ambiguity,23,irreversible,F,rev-pitzer,0
,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,0,8.254337945871579e-05,0,4,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-dilute,0,0.21121043531200231,0,4,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,0.7887070213085391,0,4,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,5,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.18305148035321273,1,5,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.8169485196467873,1,5,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,6,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.11992951745812053,1,6,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.8800704825418795,1,6,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,7,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.03595671259142823,1,7,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9640432874085718,1,7,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,8,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.01953897410740513,1,8,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9804610258925949,1,8,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,9,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.040685873563385044,1,9,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9593141264366148,1,9,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,10,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.043076422733475825,1,10,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9569235772665241,1,10,S4a_ambiguity,23,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.3329329309803247,1,1,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.33557561670552016,1,1,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.33149145231415506,1,1,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",0,irreversible,0,3.0021292206495214e-235,0,2,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",0,rev-dilute,0,0.4995253023883239,0,2,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",1,rev-pitzer,0,0.5004746976116762,0,2,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,0,1.232121189828049e-233,0,3,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,0,0.5399735387460635,0,3,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,0,0.4600264612539365,0,3,S4a_ambiguity,24,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,4,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.10012066706751288,1,4,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.8998793329324872,1,4,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,5,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.13388573666437667,1,5,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.8661142633356234,1,5,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,6,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.1429933639995547,1,6,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.8570066360004454,1,6,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,7,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.040544560271832786,1,7,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9594554397281673,1,7,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,8,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.025334266039712436,1,8,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9746657339602876,1,8,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,9,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,0.0044160535489855095,1,9,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9955839464510144,1,9,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,10,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,0,rev-dilute,0,1.9088050126006278e-09,1,10,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.9999999980911949,1,10,S4a_ambiguity,24,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",0,irreversible,0,0.33168629812146905,0,1,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",1,rev-dilute,0,0.3414031753958762,0,1,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evid",0,rev-pitzer,0,0.32691052648265484,0,1,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,0,5.619353451910959e-09,0,2,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,0,0.5036420404118678,0,2,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,0,0.49635795396877874,0,2,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,irreversible,0,6.7118002022635375e-112,0,3,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-dilute,0,0.9746919285729696,0,3,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.; rev-dilute: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,0,0.02530807142703029,0,3,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,4,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.987318643798843,1,4,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.01268135620115683,1,4,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,5,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9990356246296355,1,5,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.0009643753703645933,1,5,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,6,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9996069302558124,1,6,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.000393069744187746,1,6,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,7,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9991632692944756,1,7,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.0008367307055243529,1,7,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,8,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9990772408529892,1,8,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.000922759147010913,1,8,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,9,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9991785476379712,1,9,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.0008214523620288354,1,9,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,irreversible,0,0.0,1,10,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,1,rev-dilute,0,0.9996350029397009,1,10,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.0003649970602990232,1,10,S4a_ambiguity,25,rev-dilute,F,rev-pitzer,0
